date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,a2c_mean,a2c_sd
2024-06-18,1005846.3976646336,1012619.610132205,1010891.3866134906,1018186.8584598564,1003448.408050561,1010198.5321841494,5189.610256517979
2024-06-20,1008715.8275373962,1015591.7269500486,1013740.458968224,1021246.497974876,1005999.208623668,1013058.7440108426,5340.749314601338
2024-06-21,1008146.1952532716,1014467.8766955382,1012586.578721338,1021106.7378174812,1004465.4771944945,1012154.5731364246,5672.187308563021
2024-06-24,1003672.1148870576,1009771.3614402584,1007467.798574228,1016482.7085496692,999899.9761307554,1007458.7919163937,5625.899916148834
2024-06-25,1004365.2857717824,1010475.8513998725,1007992.5226378436,1017395.0229324644,1000374.6830696268,1008120.6731623181,5756.390322340057
2024-06-26,1004162.6129971246,1010680.7439840756,1007843.1613980616,1017256.3690622794,1000260.5021843308,1008040.6779251744,5788.064388946284
2024-06-27,998075.8544507828,1005153.5518885448,1002252.8207765506,1011251.1174529945,994661.3807095604,1002278.9450556865,5735.105607552369
2024-06-28,1001491.736701266,1008631.3165920196,1004993.5023373988,1015057.2733155896,997893.1999554964,1005613.4057803539,5920.615406264953
2024-07-01,997286.042753242,1004020.5120961176,1000429.8716766874,1010629.136628838,993705.9463891498,1001214.3019088071,5812.673770525551
2024-07-02,994082.9327411868,1001002.4051247436,997448.6033852156,1007807.6449842956,990556.7525351192,998179.6677541122,5934.514657864501
2024-07-03,996118.4486700846,1003936.428364948,1000443.8619846426,1010680.55020866,993523.246532252,1000940.5071521174,6039.1827623664285
2024-07-05,1001758.104150063,1009506.6688252466,1005845.998289643,1016477.9572543764,998798.2164000904,1006477.3889838839,6177.829670899961
2024-07-08,1008350.9729931296,1015741.5348727496,1012189.4327209826,1022809.5821931862,1005217.3611351954,1012861.7767830485,6107.181462823036
2024-07-09,1005074.4855292068,1014050.3166688046,1009628.900059358,1020824.8731265984,1003361.1023712028,1010587.9355510343,6329.73888809463
2024-07-10,1004262.7295560272,1013176.5968976036,1008476.683659853,1019980.4272308204,1002309.4139113406,1009641.170251129,6378.679813609013
2024-07-11,1007115.7958342964,1016436.196967858,1010886.4216773346,1023109.7140831044,1004892.8910368629,1012488.2039198913,6595.761973204703
2024-07-12,1014518.2476999196,1021374.452539972,1017802.2847530649,1030337.7175696952,1012521.1376012224,1019310.7680327749,6280.051977143063
2024-07-15,1017561.7954085628,1025041.7580038304,1021279.8916234226,1033762.8862087564,1015584.6479083764,1022646.1958305897,6432.7738493690285
2024-07-16,1015962.9911206092,1024129.4280926991,1020468.3150253184,1032931.359396896,1014245.0919268732,1021547.4371124792,6662.3592026313345
2024-07-17,1023735.0437445204,1031381.02458265,1027708.4578948288,1041002.5463531734,1021500.1212836516,1029065.4387717647,6860.685271902373
2024-07-18,1022492.369214486,1030753.7003538084,1026272.6793396992,1039515.6620511828,1020671.3454952262,1027941.1512908805,6740.961840066685
2024-07-19,1016453.90295341,1024634.6222534836,1020003.207528772,1033150.8647670128,1013911.6384844768,1021630.8471974309,6793.6678626744515
2024-07-22,1010089.1343097908,1018216.6780988337,1013061.770896434,1025465.1648723624,1007599.1864506204,1014886.3869256083,6363.136478526057
2024-07-23,1012177.060818429,1020342.4798422658,1015347.446078409,1027608.010807029,1009435.297813589,1016982.0590719443,6432.990772191263
2024-07-24,1014080.6569328312,1022724.7334649452,1016971.6968032776,1029604.5260214376,1011882.0316353772,1019052.7289715739,6407.73179076842
2024-07-25,1009472.3736621063,1017037.8773098548,1010840.6011852458,1024455.9304499944,1007143.3201139156,1013790.0205442235,6258.2742581657885
2024-07-26,1006869.4876555112,1014170.334596446,1007774.669876371,1021515.3365275142,1004103.2609756308,1010886.6179262947,6254.405520458779
2024-07-29,1012813.9417734424,1020334.8551792868,1013930.8577424072,1028119.4958859842,1010145.3723421736,1017068.9045846589,6460.175641841483
2024-07-30,1013090.7952403916,1021105.1967159194,1014459.1971401662,1028389.8931435222,1010449.58832857,1017498.9341137139,6480.479669567724
2024-07-31,1015711.9335723568,1023389.220748879,1017327.0376253702,1031404.2367789682,1013021.8940771174,1020170.8645605383,6566.942425820407
2024-08-01,1029376.4816377524,1036907.8785508636,1031069.9611559956,1045207.1151522816,1025760.2228080952,1033664.3318609977,6802.173182902894
2024-08-02,1027704.6493253796,1034124.1446477688,1029585.3323923816,1043369.6993975552,1024057.7752012296,1031768.3201928629,6646.401568332796
2024-08-05,1032971.5070489006,1040264.9465472732,1033566.8749883672,1048495.3080887892,1029160.6085575912,1036891.8490461843,6814.9051623415335
2024-08-06,1029283.8116801383,1035603.5173410124,1028524.5800435556,1044885.718531526,1025888.5939874756,1032837.2443167416,6816.563582680562
2024-08-07,1023129.3706007272,1030482.5443254012,1022683.7651908369,1038522.5403991344,1019888.7123544056,1026941.386574101,6768.484932572743
2024-08-08,1017084.106716506,1024442.5066204706,1016399.625518962,1032122.951060878,1013424.8408535728,1020694.8061540779,6767.361042295958
2024-08-09,1022975.4483720086,1030533.9139678004,1022432.9582283156,1038412.9708361046,1019037.180114471,1026678.4943037402,6966.907614630833
2024-08-12,1027231.8866838664,1034678.8393744344,1026791.9858672696,1042576.8663682024,1022732.8727361005,1030802.4902059747,7037.245164955082
2024-08-13,1030804.9322189213,1038522.1249637308,1031243.5598131014,1046645.804299662,1026069.7014254134,1034657.2245441657,7195.864314693622
2024-08-14,1035747.3734550432,1042837.4059646064,1036755.0717928548,1051411.6740880937,1030509.2460252392,1039452.1542651674,7147.941045711236
2024-08-15,1034801.0712166872,1041765.8400671722,1036160.4821464656,1050845.2590137324,1029542.167917284,1038622.9640722682,7244.221203115048
2024-08-16,1034354.8398825878,1042153.120622896,1036976.4234127428,1051079.8032844956,1029592.0813730772,1038831.25371516,7347.145678739453
2024-08-19,1042203.793135144,1049704.24305889,1045550.5903554666,1058476.577198692,1036352.8949164754,1046457.6197329337,7429.927431897949
2024-08-20,1046165.1101032528,1053836.74282653,1049497.4280500768,1062169.5239155644,1040355.4253598294,1050404.8460510508,7348.131535268148
2024-08-21,1050328.40598886,1057919.3945211133,1053255.0043858462,1066161.0067078609,1044249.3088956694,1054382.62409987,7370.635381180954
2024-08-22,1051343.2703265846,1058963.5273692938,1054349.3358126683,1066958.7125418717,1045187.2436227663,1055360.417934637,7323.333570666761
2024-08-23,1043096.4347555978,1050546.1787952476,1045955.5194142854,1058277.5312524368,1036309.361759325,1046837.0051953786,7351.785714642473
2024-08-26,1052368.997660234,1059704.9337963418,1055250.293551913,1067509.3952809046,1046011.4174256752,1056169.007543014,7205.10813261259
2024-08-27,1051606.7605571502,1058722.1754560417,1054437.9681344058,1066789.171523236,1044876.938574682,1055286.602849103,7303.899995474791
2024-08-28,1053088.3631428871,1060097.6212578982,1055917.1115321366,1068272.435544512,1046365.291700574,1056748.1646356017,7292.688478995764
2024-08-29,1048522.690385353,1055921.1263044432,1051442.311786289,1063648.4512060108,1042115.2965541568,1052329.9752472504,7219.7962462567075
2024-08-30,1048728.1446937197,1055943.1175223298,1051698.625105043,1063579.3950733002,1042016.8515495128,1052393.2267887811,7201.618519172032
2024-09-03,1045198.860053197,1053437.570301112,1049047.7265187462,1060035.129556847,1038813.9380067156,1049306.6448873237,7200.038343313287
2024-09-04,1043840.2395575416,1051540.1024056077,1046232.8574638908,1058958.1986990485,1037248.6970474512,1047564.0190347079,7316.843057201463
2024-09-05,1049084.993219634,1056406.1296054048,1050195.1327558649,1064213.6088946827,1042650.9720676928,1052510.1673086558,7299.917814542623
2024-09-06,1051633.4791840597,1059120.2803451533,1053121.6695169844,1066843.819111584,1045301.3252109366,1055204.1146737435,7293.426187218059
2024-09-09,1048291.6838169432,1055631.8826155718,1048914.0894453293,1062802.4397787664,1041727.3471666442,1051473.488564651,7173.549388538465
2024-09-10,1051536.663165767,1059039.2870647493,1052721.9163349932,1065983.9673264762,1044513.3846212669,1054759.0437026506,7263.97340094242
2024-09-11,1055806.6534322633,1063197.1545280414,1056891.6246449884,1069858.6425587288,1048456.3838132968,1058842.0917954636,7227.891816802478
2024-09-12,1057429.6778264814,1065223.7039381966,1058366.4774742865,1071032.1341831994,1049822.6124974005,1060374.9211839128,7226.982860019494
2024-09-13,1062394.0727537891,1071170.0204741992,1064419.5246561,1075971.4162843116,1054404.6189883803,1065671.9306313558,7423.928626916249
2024-09-16,1067550.3225484442,1076251.2528788075,1069903.572783653,1081209.0188261871,1059331.7286940252,1070849.1791462235,7495.825104300552
2024-09-17,1070145.4388464738,1078662.603677637,1072530.6142010454,1083248.7804662017,1061726.8081813538,1073262.8490745423,7378.493470376159
2024-09-18,1065533.7461481192,1074203.6827767114,1067846.0385511352,1078299.1373527322,1057302.8067155692,1068637.0823088535,7253.47636953984
2024-09-19,1060052.638714949,1068456.4048774163,1062418.720582724,1072736.8956699893,1052100.521375254,1063153.0362440664,7103.321048797103
2024-09-20,1065763.8776660163,1074726.958313004,1069809.0377910442,1079563.7113683806,1057306.8261260698,1069434.0822529031,7632.892735204964
2024-09-23,1065225.374748894,1074208.1329955836,1069632.0480780203,1078672.1074440093,1056372.8525610946,1068822.1031655206,7676.043359604333
2024-09-24,1066379.632301244,1075304.4341870777,1070827.5256163788,1079744.425212994,1057564.5154961415,1069964.1065627672,7635.67336713866
2024-09-25,1070100.6341088845,1078923.070511888,1074338.4485081316,1083714.0351371795,1060836.7645512514,1073582.590563467,7827.110807283728
2024-09-26,1065287.3100991289,1074199.976651255,1069674.9682103056,1078937.7117978274,1056258.7722223287,1068871.747796169,7775.527808178609
2024-09-27,1067856.1748853256,1076716.1279207724,1072337.1565608303,1081580.323289713,1058721.679961225,1071442.2925235734,7823.9122302572305
2024-09-30,1069402.100248203,1079118.8619071532,1073916.3385029263,1083775.8787304452,1061560.9972808424,1073554.835333914,7702.67699307319
2024-10-01,1064997.6092937214,1074860.4431140327,1069794.764293088,1079562.4687277554,1057183.522177658,1069279.7615212512,7769.15872340027
2024-10-02,1067226.1654508114,1076925.806307574,1070826.020957535,1081468.0204784097,1059094.9462916988,1071108.1918972058,7754.205380405994
2024-10-03,1061225.2407513452,1071245.0290924455,1065312.112470479,1075803.460475529,1053158.8815059797,1065348.9448591557,7869.747680924938
2024-10-04,1058057.7193617034,1067904.6531944585,1062111.635518114,1072437.3131016856,1050059.6702736742,1062114.198289927,7769.977361301743
2024-10-07,1053506.025848779,1064036.6669437492,1059649.6454785925,1068050.7811933588,1045914.3574846444,1058231.4953898247,7825.234676287147
2024-10-08,1050598.9046584037,1060756.0050808445,1055738.3008375731,1064707.186769938,1042714.7270524108,1054903.0248798341,7722.133232946205
2024-10-09,1050921.5502070852,1061167.2360005572,1056126.0414887709,1065279.8210515417,1043105.1238048372,1055319.9545105584,7779.299044774733
2024-10-10,1047981.547970376,1058615.8581900978,1053411.7277041678,1062417.421777168,1040519.9568033968,1052589.3024890411,7752.266669535152
2024-10-11,1049255.3081842884,1060065.441783298,1054812.6506803874,1063627.930035174,1041763.0204546032,1053904.8702275502,7776.342872708512
2024-10-14,1051217.8850752844,1062126.9565769748,1057509.8351095128,1065986.7646329803,1043491.41758352,1056066.5717956543,7985.809476712778
2024-10-15,1051651.1335564507,1062810.6822033224,1058439.216412253,1066534.943376393,1044027.4796956134,1056692.6910488065,8039.5892688813465
2024-10-16,1054381.065475654,1065139.392160123,1059796.3487268444,1068709.88297875,1046292.8694539017,1058863.9117590548,7941.300367832789
2024-10-17,1056667.6908508737,1067433.9311777912,1061880.620593964,1071033.797115145,1048042.4363732316,1061011.6952222013,8118.062840274189
2024-10-18,1053144.7802394235,1064338.9395501418,1059240.783829917,1068786.0365066002,1044526.1138825406,1058007.330801725,8522.661321220452
2024-10-21,1057412.1161120625,1068474.2577424676,1063943.774205983,1073894.478793756,1048657.8919212504,1062476.5037551038,8776.082778392094
2024-10-22,1050626.3605142713,1062393.8318139426,1057847.8978239186,1067698.3041339472,1042751.5515954378,1056263.5891763035,8777.19911389234
2024-10-23,1052490.864926922,1064238.3449220406,1059928.3421326568,1070235.693226423,1044579.109475996,1058294.4709368078,8970.896783774333
2024-10-24,1045225.7613057224,1057240.9436916737,1052422.417449667,1062264.8160507623,1037467.2178399736,1050924.2312675598,8767.189415159379
2024-10-25,1049727.1604829154,1061483.1375802122,1056824.393391123,1067199.9407329818,1041560.2901579472,1055358.984469036,8966.407597073154
2024-10-28,1048423.0051411984,1060024.2380002895,1055607.4959883965,1066054.4765704768,1040068.01352516,1054035.4458451043,9048.565952409966
2024-10-29,1047049.5773036382,1058776.3308565677,1054636.4075973227,1065035.2015509997,1038633.8289140642,1052826.2692445186,9192.751431655815
2024-10-30,1049814.9042181124,1061379.5092983567,1057101.7807517997,1068565.5636636668,1041122.6622270636,1055596.8840317999,9453.301094579429
2024-10-31,1051156.7477925231,1062564.6478091057,1058382.5440222686,1069924.1257497151,1042365.8626534764,1056878.7856054178,9467.184029025479
2024-11-01,1045691.6679353932,1057263.2497214845,1051250.3474762747,1063929.5861495251,1036853.5838745898,1050997.6870314535,9324.855180460736
2024-11-04,1041465.1619660978,1052818.4482828144,1047127.0285659976,1059513.2305124,1032103.7550609997,1046605.5248776618,9404.317165709872
2024-11-05,1045502.9330631016,1057055.0069630544,1051112.1036511995,1063065.6610468123,1036176.3763222533,1050582.4162092844,9288.073382404622
2024-11-06,1050497.959938193,1062292.9016181028,1056284.9079077477,1067951.1051188605,1041275.5164517792,1055660.4782069365,9263.014436098023
2024-11-07,1039185.1666908028,1051392.0846472208,1045146.7149287348,1056677.263627769,1029053.6761277895,1044290.9812044635,9621.047244754835
2024-11-08,1049110.9857253202,1061057.0849383897,1055260.7342779627,1067356.8372055583,1038532.4121178356,1054263.6108530133,9925.70683573149
2024-11-11,1051233.1480500773,1063310.7072362497,1057541.9523758483,1069218.8134165676,1041121.7531225184,1056485.2748402522,9731.071214130843
2024-11-12,1043401.3502290406,1055865.610402151,1049829.4400571552,1060568.7133577738,1032129.573382562,1048358.9374857366,9955.511775224086
2024-11-13,1036633.7819635336,1048965.2276826098,1042945.9192124854,1053215.9130008784,1025456.2562990494,1041443.4196317112,9758.572717321278
2024-11-14,1031306.0935735038,1043720.4989747284,1037437.6704817242,1047600.6099399672,1020202.5004067403,1036053.4746753328,9672.916882174684
2024-11-15,1029307.3871096062,1041792.2793970038,1035510.106684767,1045551.1006935867,1017341.1105448384,1033900.3968859604,9959.092100693539
2024-11-18,1029114.9612147206,1040819.5668106172,1034814.6606824774,1044647.7378643006,1016501.0203580091,1033179.5893860251,9871.747663973056
